order_id,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,order_priority
ID-2013-26806,,,,,,,,TEC-PH-10001288,,,,
ID-2013-26813,,,,,,,,TEC-PH-10001289,,,,
ID-2013-27016,,,,,,,,TEC-PH-10001298,,,,
ID-2013-27135,,,,,,,,TEC-PH-10001299,,,,
ID-2013-27429,,,,,,,,TEC-PH-10001300,,,,
ID-2013-27856,,,,,,,,TEC-PH-10001304,,,,
ID-2013-27989,,,,,,,,TEC-PH-10001305,,,,
ID-2013-28339,,,,,,,,TEC-PH-10001321,,,,
ID-2013-28479,,,,,,,,TEC-PH-10001329,,,,
ID-2013-28605,,,,,,,,TEC-PH-10001336,,,,
ID-2013-28976,,,,,,,,TEC-PH-10001354,,,,
ID-2013-29060,,,,,,,,TEC-PH-10001360,,,,
ID-2013-29102,,,,,,,,TEC-PH-10001362,,,,
ID-2013-29144,,,,,,,,TEC-PH-10001363,,,,
ID-2013-29151,,,,,,,,TEC-PH-10001382,,,,
ID-2013-29564,,,,,,,,TEC-PH-10001396,,,,
ID-2013-29613,,,,,,,,TEC-PH-10001413,,,,
ID-2013-29662,,,,,,,,TEC-PH-10001424,,,,
ID-2013-30075,,,,,,,,TEC-PH-10001425,,,,
ID-2013-30089,,,,,,,,TEC-PH-10001427,,,,
ID-2013-30103,,,,,,,,TEC-PH-10001428,,,,
ID-2013-30201,,,,,,,,TEC-PH-10001432,,,,
ID-2013-30495,,,,,,,,TEC-PH-10001433,,,,
ID-2013-30537,,,,,,,,TEC-PH-10001448,,,,
ID-2013-30544,,,,,,,,TEC-PH-10001457,,,,
ID-2013-30628,,,,,,,,TEC-PH-10001459,,,,
ID-2013-30705,,,,,,,,TEC-PH-10001468,,,,
ID-2013-30866,,,,,,,,TEC-PH-10001470,,,,
ID-2013-30915,,,,,,,,TEC-PH-10001475,,,,
ID-2013-31720,,,,,,,,TEC-PH-10001478,,,,
ID-2013-32252,,,,,,,,TEC-PH-10001492,,,,
ID-2013-32630,,,,,,,,TEC-PH-10001494,,,,
ID-2013-32686,,,,,,,,TEC-PH-10001527,,,,
ID-2013-32903,,,,,,,,TEC-PH-10001530,,,,
ID-2013-32980,,,,,,,,TEC-PH-10001535,,,,
ID-2013-33197,,,,,,,,TEC-PH-10001536,,,,
ID-2013-33421,,,,,,,,TEC-PH-10001548,,,,
ID-2013-33477,,,,,,,,TEC-PH-10001552,,,,
ID-2013-33610,,,,,,,,TEC-PH-10001555,,,,
ID-2013-33778,,,,,,,,TEC-PH-10001557,,,,
ID-2013-33862,,,,,,,,TEC-PH-10001573,,,,
ID-2013-33897,,,,,,,,TEC-PH-10001574,,,,
ID-2013-33967,,,,,,,,TEC-PH-10001575,,,,
ID-2013-34051,,,,,,,,TEC-PH-10001578,,,,
ID-2013-34177,,,,,,,,TEC-PH-10001580,,,,
ID-2013-34387,,,,,,,,TEC-PH-10001585,,,,
ID-2013-34555,,,,,,,,TEC-PH-10001587,,,,
ID-2013-34695,,,,,,,,TEC-PH-10001590,,,,
ID-2013-34709,,,,,,,,TEC-PH-10001602,,,,
ID-2013-34989,,,,,,,,TEC-PH-10001614,,,,
ID-2013-35080,,,,,,,,TEC-PH-10001615,,,,
ID-2013-35094,,,,,,,,TEC-PH-10001619,,,,
ID-2013-35402,,,,,,,,TEC-PH-10001640,,,,
ID-2013-35458,,,,,,,,TEC-PH-10001644,,,,
ID-2013-35584,,,,,,,,TEC-PH-10001651,,,,
ID-2013-35591,,,,,,,,TEC-PH-10001664,,,,
ID-2013-35640,,,,,,,,TEC-PH-10001670,,,,
ID-2013-35647,,,,,,,,TEC-PH-10001677,,,,
ID-2013-35948,,,,,,,,TEC-PH-10001699,,,,
ID-2013-35955,,,,,,,,TEC-PH-10001700,,,,
ID-2013-36242,,,,,,,,TEC-PH-10001708,,,,
ID-2013-36256,,,,,,,,TEC-PH-10001712,,,,
ID-2013-36312,,,,,,,,TEC-PH-10001725,,,,
ID-2013-36368,,,,,,,,TEC-PH-10001730,,,,
ID-2013-36501,,,,,,,,TEC-PH-10001732,,,,
ID-2013-36662,,,,,,,,TEC-PH-10001750,,,,
ID-2013-36809,,,,,,,,TEC-PH-10001751,,,,
ID-2013-37208,,,,,,,,TEC-PH-10001754,,,,
ID-2013-37229,,,,,,,,TEC-PH-10001760,,,,
ID-2013-37383,,,,,,,,TEC-PH-10001795,,,,
ID-2013-37495,,,,,,,,TEC-PH-10001805,,,,
ID-2013-37572,,,,,,,,TEC-PH-10001809,,,,
ID-2013-37705,,,,,,,,TEC-PH-10001817,,,,
ID-2013-37964,,,,,,,,TEC-PH-10001819,,,,
ID-2013-38181,,,,,,,,TEC-PH-10001824,,,,
ID-2013-38461,,,,,,,,TEC-PH-10001835,,,,
ID-2013-38650,,,,,,,,TEC-PH-10001845,,,,
ID-2013-38748,,,,,,,,TEC-PH-10001846,,,,
ID-2013-38776,,,,,,,,TEC-PH-10001870,,,,
ID-2013-39126,,,,,,,,TEC-PH-10001884,,,,
ID-2013-39182,,,,,,,,TEC-PH-10001900,,,,
ID-2013-39868,,,,,,,,TEC-PH-10001917,,,,
ID-2013-40036,,,,,,,,TEC-PH-10001918,,,,
ID-2013-40351,,,,,,,,TEC-PH-10001921,,,,
ID-2013-40694,,,,,,,,TEC-PH-10001924,,,,
ID-2013-40708,,,,,,,,TEC-PH-10001937,,,,
ID-2013-40841,,,,,,,,TEC-PH-10001944,,,,
ID-2013-40883,,,,,,,,TEC-PH-10001949,,,,
ID-2013-40925,,,,,,,,TEC-PH-10001961,,,,
ID-2013-41128,,,,,,,,TEC-PH-10001963,,,,
ID-2013-41968,,,,,,,,TEC-PH-10001990,,,,
ID-2013-42423,,,,,,,,TEC-PH-10002018,,,,
ID-2013-42906,,,,,,,,TEC-PH-10002033,,,,
ID-2013-42913,,,,,,,,TEC-PH-10002035,,,,
ID-2013-43025,,,,,,,,TEC-PH-10002042,,,,
ID-2013-43354,,,,,,,,TEC-PH-10002068,,,,
ID-2013-44040,,,,,,,,TEC-PH-10002070,,,,
ID-2013-44383,,,,,,,,TEC-PH-10002075,,,,
ID-2013-44607,,,,,,,,TEC-PH-10002076,,,,
ID-2013-45139,,,,,,,,TEC-PH-10002079,,,,
ID-2013-45223,,,,,,,,TEC-PH-10002085,,,,
ID-2013-45328,,,,,,,,TEC-PH-10002094,,,,
ID-2013-45524,,,,,,,,TEC-PH-10002102,,,,
ID-2013-45650,,,,,,,,TEC-PH-10002103,,,,
ID-2013-45895,,,,,,,,TEC-PH-10002104,,,,
ID-2013-46329,,,,,,,,TEC-PH-10002114,,,,
ID-2013-46427,,,,,,,,TEC-PH-10002115,,,,
ID-2013-46567,,,,,,,,TEC-PH-10002119,,,,
ID-2013-47141,,,,,,,,TEC-PH-10002121,,,,
ID-2013-47169,,,,,,,,TEC-PH-10002127,,,,
ID-2013-47421,,,,,,,,TEC-PH-10002138,,,,
ID-2013-47862,,,,,,,,TEC-PH-10002152,,,,
ID-2013-47939,,,,,,,,TEC-PH-10002154,,,,
ID-2013-48149,,,,,,,,TEC-PH-10002170,,,,
ID-2013-48485,,,,,,,,TEC-PH-10002183,,,,
ID-2013-48555,,,,,,,,TEC-PH-10002185,,,,
ID-2013-48709,,,,,,,,TEC-PH-10002200,,,,
ID-2013-48856,,,,,,,,TEC-PH-10002217,,,,
ID-2013-48898,,,,,,,,TEC-PH-10002218,,,,
ID-2013-49136,,,,,,,,TEC-PH-10002222,,,,
ID-2013-49143,,,,,,,,TEC-PH-10002251,,,,
ID-2013-49248,,,,,,,,TEC-PH-10002255,,,,
ID-2013-49556,,,,,,,,TEC-PH-10002262,,,,
ID-2013-49724,,,,,,,,TEC-PH-10002275,,,,
ID-2013-49822,,,,,,,,TEC-PH-10002292,,,,
ID-2013-50347,,,,,,,,TEC-PH-10002293,,,,
ID-2013-50459,,,,,,,,TEC-PH-10002296,,,,
ID-2013-50487,,,,,,,,TEC-PH-10002299,,,,
ID-2013-50690,,,,,,,,TEC-PH-10002306,,,,
ID-2013-50872,,,,,,,,TEC-PH-10002310,,,,
ID-2013-50928,,,,,,,,TEC-PH-10002312,,,,
ID-2013-51446,,,,,,,,TEC-PH-10002320,,,,
ID-2013-51481,,,,,,,,TEC-PH-10002332,,,,
ID-2013-51691,,,,,,,,TEC-PH-10002350,,,,
ID-2013-51880,,,,,,,,TEC-PH-10002352,,,,
ID-2013-51887,,,,,,,,TEC-PH-10002353,,,,
ID-2013-52006,,,,,,,,TEC-PH-10002365,,,,
ID-2013-52020,,,,,,,,TEC-PH-10002387,,,,
ID-2013-52041,,,,,,,,TEC-PH-10002392,,,,
ID-2013-52139,,,,,,,,TEC-PH-10002398,,,,
ID-2013-52370,,,,,,,,TEC-PH-10002415,,,,
ID-2013-52594,,,,,,,,TEC-PH-10002419,,,,
ID-2013-52643,,,,,,,,TEC-PH-10002428,,,,
ID-2013-53007,,,,,,,,TEC-PH-10002443,,,,
ID-2013-53021,,,,,,,,TEC-PH-10002447,,,,
ID-2013-53084,,,,,,,,TEC-PH-10002456,,,,
ID-2013-53161,,,,,,,,TEC-PH-10002468,,,,
ID-2013-53224,,,,,,,,TEC-PH-10002483,,,,
ID-2013-53273,,,,,,,,TEC-PH-10002491,,,,
ID-2013-53315,,,,,,,,TEC-PH-10002493,,,,
ID-2013-53833,,,,,,,,TEC-PH-10002496,,,,
ID-2013-54029,,,,,,,,TEC-PH-10002517,,,,
ID-2013-54036,,,,,,,,TEC-PH-10002538,,,,
ID-2013-54337,,,,,,,,TEC-PH-10002549,,,,
ID-2013-54344,,,,,,,,TEC-PH-10002555,,,,
ID-2013-54631,,,,,,,,TEC-PH-10002563,,,,
ID-2013-54715,,,,,,,,TEC-PH-10002564,,,,
ID-2013-55044,,,,,,,,TEC-PH-10002565,,,,
ID-2013-55401,,,,,,,,TEC-PH-10002570,,,,
ID-2013-55961,,,,,,,,TEC-PH-10002572,,,,
ID-2013-56276,,,,,,,,TEC-PH-10002574,,,,
ID-2013-56717,,,,,,,,TEC-PH-10002583,,,,
ID-2013-56927,,,,,,,,TEC-PH-10002584,,,,
ID-2013-57004,,,,,,,,TEC-PH-10002586,,,,
ID-2013-57333,,,,,,,,TEC-PH-10002590,,,,
ID-2013-57473,,,,,,,,TEC-PH-10002597,,,,
ID-2013-57585,,,,,,,,TEC-PH-10002601,,,,
ID-2013-57634,,,,,,,,TEC-PH-10002602,,,,
ID-2013-57949,,,,,,,,TEC-PH-10002623,,,,
ID-2013-58579,,,,,,,,TEC-PH-10002624,,,,
ID-2013-58642,,,,,,,,TEC-PH-10002641,,,,
ID-2013-58677,,,,,,,,TEC-PH-10002645,,,,
ID-2013-58740,,,,,,,,TEC-PH-10002647,,,,
ID-2013-58845,,,,,,,,TEC-PH-10002652,,,,
ID-2013-59062,,,,,,,,TEC-PH-10002658,,,,
ID-2013-59244,,,,,,,,TEC-PH-10002660,,,,
ID-2013-59300,,,,,,,,TEC-PH-10002663,,,,
ID-2013-59566,,,,,,,,TEC-PH-10002672,,,,
ID-2013-59930,,,,,,,,TEC-PH-10002680,,,,
ID-2013-60329,,,,,,,,TEC-PH-10002683,,,,
ID-2013-60483,,,,,,,,TEC-PH-10002695,,,,
ID-2013-60637,,,,,,,,TEC-PH-10002699,,,,
ID-2013-60896,,,,,,,,TEC-PH-10002708,,,,
ID-2013-60959,,,,,,,,TEC-PH-10002713,,,,
ID-2013-61155,,,,,,,,TEC-PH-10002715,,,,
ID-2013-61442,,,,,,,,TEC-PH-10002726,,,,
ID-2013-61736,,,,,,,,TEC-PH-10002742,,,,
ID-2013-61771,,,,,,,,TEC-PH-10002755,,,,
ID-2013-61946,,,,,,,,TEC-PH-10002759,,,,
ID-2013-62163,,,,,,,,TEC-PH-10002774,,,,
ID-2013-62177,,,,,,,,TEC-PH-10002780,,,,
ID-2013-62352,,,,,,,,TEC-PH-10002789,,,,
ID-2013-63087,,,,,,,,TEC-PH-10002799,,,,
ID-2013-63514,,,,,,,,TEC-PH-10002806,,,,
ID-2013-63570,,,,,,,,TEC-PH-10002807,,,,
ID-2013-63640,,,,,,,,TEC-PH-10002815,,,,
ID-2013-63976,,,,,,,,TEC-PH-10002816,,,,
ID-2013-64011,,,,,,,,TEC-PH-10002817,,,,
ID-2013-64060,,,,,,,,TEC-PH-10002824,,,,
ID-2013-64284,,,,,,,,TEC-PH-10002834,,,,
ID-2013-64305,,,,,,,,TEC-PH-10002844,,,,
ID-2013-64711,,,,,,,,TEC-PH-10002867,,,,
ID-2013-64739,,,,,,,,TEC-PH-10002871,,,,
ID-2013-64970,,,,,,,,TEC-PH-10002885,,,,
ID-2013-65061,,,,,,,,TEC-PH-10002890,,,,
ID-2013-65369,,,,,,,,TEC-PH-10002892,,,,
ID-2013-65432,,,,,,,,TEC-PH-10002898,,,,
ID-2013-65565,,,,,,,,TEC-PH-10002904,,,,
ID-2013-65586,,,,,,,,TEC-PH-10002907,,,,
ID-2013-65663,,,,,,,,TEC-PH-10002916,,,,
ID-2013-65810,,,,,,,,TEC-PH-10002922,,,,
ID-2013-65838,,,,,,,,TEC-PH-10002923,,,,
ID-2013-65852,,,,,,,,TEC-PH-10002932,,,,
ID-2013-66104,,,,,,,,TEC-PH-10002935,,,,
ID-2013-66125,,,,,,,,TEC-PH-10002936,,,,
ID-2013-66258,,,,,,,,TEC-PH-10002962,,,,
ID-2013-66391,,,,,,,,TEC-PH-10002991,,,,
ID-2013-66405,,,,,,,,TEC-PH-10003002,,,,
ID-2013-66559,,,,,,,,TEC-PH-10003011,,,,
ID-2013-66811,,,,,,,,TEC-PH-10003012,,,,
ID-2013-67105,,,,,,,,TEC-PH-10003055,,,,
ID-2013-67371,,,,,,,,TEC-PH-10003062,,,,
ID-2013-67525,,,,,,,,TEC-PH-10003072,,,,
ID-2013-67539,,,,,,,,TEC-PH-10003075,,,,
ID-2013-67693,,,,,,,,TEC-PH-10003078,,,,
ID-2013-67952,,,,,,,,TEC-PH-10003092,,,,
ID-2013-68022,,,,,,,,TEC-PH-10003095,,,,
ID-2013-68498,,,,,,,,TEC-PH-10003102,,,,
ID-2013-68568,,,,,,,,TEC-PH-10003137,,,,
ID-2013-68757,,,,,,,,TEC-PH-10003153,,,,
ID-2013-68792,,,,,,,,TEC-PH-10003157,,,,
ID-2013-68799,,,,,,,,TEC-PH-10003171,,,,
ID-2013-68841,,,,,,,,TEC-PH-10003174,,,,
ID-2013-69037,,,,,,,,TEC-PH-10003177,,,,
ID-2013-69114,,,,,,,,TEC-PH-10003182,,,,
ID-2013-69170,,,,,,,,TEC-PH-10003187,,,,
ID-2013-69198,,,,,,,,TEC-PH-10003215,,,,
ID-2013-69247,,,,,,,,TEC-PH-10003220,,,,
ID-2013-69345,,,,,,,,TEC-PH-10003239,,,,
ID-2013-69464,,,,,,,,TEC-PH-10003254,,,,
ID-2013-69534,,,,,,,,TEC-PH-10003273,,,,
ID-2013-70031,,,,,,,,TEC-PH-10003303,,,,
ID-2013-70122,,,,,,,,TEC-PH-10003312,,,,
ID-2013-70367,,,,,,,,TEC-PH-10003325,,,,
ID-2013-70808,,,,,,,,TEC-PH-10003348,,,,
ID-2013-70815,,,,,,,,TEC-PH-10003353,,,,
ID-2013-71018,,,,,,,,TEC-PH-10003356,,,,
ID-2013-71025,,,,,,,,TEC-PH-10003357,,,,
ID-2013-71137,,,,,,,,TEC-PH-10003361,,,,
ID-2013-71487,,,,,,,,TEC-PH-10003368,,,,
ID-2013-71522,,,,,,,,TEC-PH-10003400,,,,
ID-2013-71704,,,,,,,,TEC-PH-10003405,,,,
ID-2013-72061,,,,,,,,TEC-PH-10003416,,,,
ID-2013-72243,,,,,,,,TEC-PH-10003430,,,,
ID-2013-72362,,,,,,,,TEC-PH-10003437,,,,
ID-2013-72397,,,,,,,,TEC-PH-10003439,,,,
ID-2013-72551,,,,,,,,TEC-PH-10003442,,,,
ID-2013-72915,,,,,,,,TEC-PH-10003457,,,,
ID-2013-72936,,,,,,,,TEC-PH-10003481,,,,
ID-2013-73069,,,,,,,,TEC-PH-10003484,,,,
ID-2013-73475,,,,,,,,TEC-PH-10003486,,,,
ID-2013-73993,,,,,,,,TEC-PH-10003487,,,,
ID-2013-74007,,,,,,,,TEC-PH-10003488,,,,
ID-2013-74357,,,,,,,,TEC-PH-10003491,,,,
ID-2013-74434,,,,,,,,TEC-PH-10003492,,,,
ID-2013-74826,,,,,,,,TEC-PH-10003505,,,,
ID-2013-74875,,,,,,,,TEC-PH-10003511,,,,
ID-2013-74882,,,,,,,,TEC-PH-10003513,,,,
ID-2013-75008,,,,,,,,TEC-PH-10003522,,,,
ID-2013-75372,,,,,,,,TEC-PH-10003535,,,,
ID-2013-75610,,,,,,,,TEC-PH-10003546,,,,
ID-2013-75778,,,,,,,,TEC-PH-10003549,,,,
ID-2013-75820,,,,,,,,TEC-PH-10003555,,,,
ID-2013-75869,,,,,,,,TEC-PH-10003556,,,,
ID-2013-76128,,,,,,,,TEC-PH-10003560,,,,
ID-2013-76534,,,,,,,,TEC-PH-10003572,,,,
ID-2013-76709,,,,,,,,TEC-PH-10003580,,,,
ID-2013-76849,,,,,,,,TEC-PH-10003589,,,,
ID-2013-77248,,,,,,,,TEC-PH-10003601,,,,
ID-2013-77269,,,,,,,,TEC-PH-10003613,,,,
ID-2013-77402,,,,,,,,TEC-PH-10003620,,,,
ID-2013-77836,,,,,,,,TEC-PH-10003636,,,,
ID-2013-77983,,,,,,,,TEC-PH-10003645,,,,
ID-2013-78144,,,,,,,,TEC-PH-10003646,,,,
ID-2013-78298,,,,,,,,TEC-PH-10003652,,,,
ID-2013-78382,,,,,,,,TEC-PH-10003655,,,,
ID-2013-78452,,,,,,,,TEC-PH-10003683,,,,
ID-2013-78557,,,,,,,,TEC-PH-10003691,,,,
ID-2013-78795,,,,,,,,TEC-PH-10003698,,,,
ID-2013-78851,,,,,,,,TEC-PH-10003713,,,,
ID-2013-79117,,,,,,,,TEC-PH-10003723,,,,
ID-2013-79201,,,,,,,,TEC-PH-10003752,,,,
ID-2013-79432,,,,,,,,TEC-PH-10003762,,,,
ID-2013-79579,,,,,,,,TEC-PH-10003764,,,,
ID-2013-79964,,,,,,,,TEC-PH-10003770,,,,
ID-2013-80125,,,,,,,,TEC-PH-10003772,,,,
ID-2013-80279,,,,,,,,TEC-PH-10003774,,,,
ID-2013-80314,,,,,,,,TEC-PH-10003784,,,,
ID-2013-80433,,,,,,,,TEC-PH-10003793,,,,
ID-2013-80552,,,,,,,,TEC-PH-10003794,,,,
ID-2013-80622,,,,,,,,TEC-PH-10003796,,,,
ID-2013-80965,,,,,,,,TEC-PH-10003800,,,,
ID-2013-81042,,,,,,,,TEC-PH-10003811,,,,
ID-2013-81049,,,,,,,,TEC-PH-10003813,,,,
ID-2013-81525,,,,,,,,TEC-PH-10003823,,,,
ID-2013-82092,,,,,,,,TEC-PH-10003847,,,,
ID-2013-82120,,,,,,,,TEC-PH-10003856,,,,
ID-2013-82239,,,,,,,,TEC-PH-10003870,,,,
ID-2013-82932,,,,,,,,TEC-PH-10003875,,,,
ID-2013-83065,,,,,,,,TEC-PH-10003877,,,,
ID-2013-83079,,,,,,,,TEC-PH-10003885,,,,
ID-2013-83142,,,,,,,,TEC-PH-10003891,,,,
ID-2013-83226,,,,,,,,TEC-PH-10003913,,,,
ID-2013-83261,,,,,,,,TEC-PH-10003916,,,,
ID-2013-83730,,,,,,,,TEC-PH-10003927,,,,
ID-2013-83758,,,,,,,,TEC-PH-10003931,,,,
ID-2013-83835,,,,,,,,TEC-PH-10003932,,,,
ID-2013-83933,,,,,,,,TEC-PH-10003935,,,,
ID-2013-83975,,,,,,,,TEC-PH-10003945,,,,
ID-2013-83996,,,,,,,,TEC-PH-10003946,,,,
ID-2013-84066,,,,,,,,TEC-PH-10003954,,,,
ID-2013-84199,,,,,,,,TEC-PH-10003960,,,,
ID-2013-84500,,,,,,,,TEC-PH-10003963,,,,
ID-2013-84717,,,,,,,,TEC-PH-10003970,,,,
ID-2013-85074,,,,,,,,TEC-PH-10003980,,,,
ID-2013-85102,,,,,,,,TEC-PH-10003982,,,,
ID-2013-85347,,,,,,,,TEC-PH-10003988,,,,
ID-2013-85536,,,,,,,,TEC-PH-10003994,,,,
ID-2013-85571,,,,,,,,TEC-PH-10003995,,,,
ID-2013-85613,,,,,,,,TEC-PH-10004006,,,,
ID-2013-85732,,,,,,,,TEC-PH-10004028,,,,
ID-2013-85956,,,,,,,,TEC-PH-10004042,,,,
ID-2013-86243,,,,,,,,TEC-PH-10004048,,,,
ID-2013-86299,,,,,,,,TEC-PH-10004057,,,,
ID-2013-86348,,,,,,,,TEC-PH-10004071,,,,
ID-2013-86530,,,,,,,,TEC-PH-10004074,,,,
ID-2013-86915,,,,,,,,TEC-PH-10004080,,,,
ID-2013-86971,,,,,,,,TEC-PH-10004085,,,,
ID-2014-10048,,,,,,,,TEC-PH-10004093,,,,
ID-2014-10076,,,,,,,,TEC-PH-10004094,,,,
ID-2014-10160,,,,,,,,TEC-PH-10004100,,,,
ID-2014-10321,,,,,,,,TEC-PH-10004105,,,,
ID-2014-10356,,,,,,,,TEC-PH-10004120,,,,
ID-2014-10447,,,,,,,,TEC-PH-10004144,,,,
ID-2014-10650,,,,,,,,TEC-PH-10004152,,,,
ID-2014-10783,,,,,,,,TEC-PH-10004162,,,,
ID-2014-11056,,,,,,,,TEC-PH-10004165,,,,
ID-2014-11098,,,,,,,,TEC-PH-10004182,,,,
ID-2014-11112,,,,,,,,TEC-PH-10004184,,,,
ID-2014-11567,,,,,,,,TEC-PH-10004188,,,,
ID-2014-11707,,,,,,,,TEC-PH-10004196,,,,
ID-2014-11826,,,,,,,,TEC-PH-10004200,,,,
ID-2014-11910,,,,,,,,TEC-PH-10004211,,,,
ID-2014-12428,,,,,,,,TEC-PH-10004221,,,,
ID-2014-12470,,,,,,,,TEC-PH-10004223,,,,
ID-2014-12491,,,,,,,,TEC-PH-10004235,,,,
ID-2014-12603,,,,,,,,TEC-PH-10004237,,,,
ID-2014-12918,,,,,,,,TEC-PH-10004241,,,,
ID-2014-13135,,,,,,,,TEC-PH-10004242,,,,
ID-2014-13289,,,,,,,,TEC-PH-10004251,,,,
ID-2014-13338,,,,,,,,TEC-PH-10004261,,,,
ID-2014-13569,,,,,,,,TEC-PH-10004263,,,,
ID-2014-13604,,,,,,,,TEC-PH-10004271,,,,
ID-2014-13618,,,,,,,,TEC-PH-10004272,,,,
ID-2014-13695,,,,,,,,TEC-PH-10004281,,,,
ID-2014-13905,,,,,,,,TEC-PH-10004287,,,,
ID-2014-13940,,,,,,,,TEC-PH-10004297,,,,
ID-2014-14066,,,,,,,,TEC-PH-10004300,,,,
ID-2014-14283,,,,,,,,TEC-PH-10004327,,,,
ID-2014-14514,,,,,,,,TEC-PH-10004328,,,,
ID-2014-14794,,,,,,,,TEC-PH-10004345,,,,
ID-2014-14892,,,,,,,,TEC-PH-10004348,,,,
ID-2014-14934,,,,,,,,TEC-PH-10004350,,,,
ID-2014-15025,,,,,,,,TEC-PH-10004358,,,,
ID-2014-15179,,,,,,,,TEC-PH-10004389,,,,
ID-2014-15186,,,,,,,,TEC-PH-10004402,,,,
ID-2014-15431,,,,,,,,TEC-PH-10004404,,,,
ID-2014-15480,,,,,,,,TEC-PH-10004434,,,,
ID-2014-15515,,,,,,,,TEC-PH-10004437,,,,
ID-2014-15578,,,,,,,,TEC-PH-10004447,,,,
ID-2014-15774,,,,,,,,TEC-PH-10004450,,,,
ID-2014-15795,,,,,,,,TEC-PH-10004503,,,,
ID-2014-16173,,,,,,,,TEC-PH-10004505,,,,
ID-2014-16474,,,,,,,,TEC-PH-10004509,,,,
ID-2014-16530,,,,,,,,TEC-PH-10004522,,,,
ID-2014-17216,,,,,,,,TEC-PH-10004531,,,,
ID-2014-17265,,,,,,,,TEC-PH-10004536,,,,
ID-2014-17279,,,,,,,,TEC-PH-10004539,,,,
ID-2014-17314,,,,,,,,TEC-PH-10004544,,,,
ID-2014-17342,,,,,,,,TEC-PH-10004552,,,,
ID-2014-17475,,,,,,,,TEC-PH-10004553,,,,
ID-2014-17517,,,,,,,,TEC-PH-10004554,,,,
ID-2014-17657,,,,,,,,TEC-PH-10004559,,,,
ID-2014-17937,,,,,,,,TEC-PH-10004570,,,,
ID-2014-18147,,,,,,,,TEC-PH-10004575,,,,
ID-2014-18154,,,,,,,,TEC-PH-10004577,,,,
ID-2014-18644,,,,,,,,TEC-PH-10004578,,,,
ID-2014-18665,,,,,,,,TEC-PH-10004583,,,,
ID-2014-19113,,,,,,,,TEC-PH-10004586,,,,
ID-2014-19225,,,,,,,,TEC-PH-10004597,,,,
ID-2014-19253,,,,,,,,TEC-PH-10004601,,,,
ID-2014-19498,,,,,,,,TEC-PH-10004614,,,,
ID-2014-19813,,,,,,,,TEC-PH-10004618,,,,
ID-2014-20058,,,,,,,,TEC-PH-10004626,,,,
ID-2014-20114,,,,,,,,TEC-PH-10004631,,,,
ID-2014-20128,,,,,,,,TEC-PH-10004635,,,,
ID-2014-20205,,,,,,,,TEC-PH-10004636,,,,
ID-2014-20324,,,,,,,,TEC-PH-10004655,,,,
ID-2014-20422,,,,,,,,TEC-PH-10004664,,,,
ID-2014-20569,,,,,,,,TEC-PH-10004667,,,,
ID-2014-20576,,,,,,,,TEC-PH-10004675,,,,
ID-2014-21031,,,,,,,,TEC-PH-10004680,,,,
ID-2014-21178,,,,,,,,TEC-PH-10004682,,,,
ID-2014-21220,,,,,,,,TEC-PH-10004700,,,,
ID-2014-21276,,,,,,,,TEC-PH-10004707,,,,
ID-2014-21346,,,,,,,,TEC-PH-10004714,,,,
ID-2014-21374,,,,,,,,TEC-PH-10004732,,,,
ID-2014-21542,,,,,,,,TEC-PH-10004760,,,,
ID-2014-21570,,,,,,,,TEC-PH-10004772,,,,
ID-2014-21640,,,,,,,,TEC-PH-10004774,,,,
ID-2014-21906,,,,,,,,TEC-PH-10004800,,,,
ID-2014-22039,,,,,,,,TEC-PH-10004810,,,,
ID-2014-22151,,,,,,,,TEC-PH-10004823,,,,
ID-2014-22242,,,,,,,,TEC-PH-10004825,,,,
ID-2014-22270,,,,,,,,TEC-PH-10004827,,,,
ID-2014-22410,,,,,,,,TEC-PH-10004830,,,,
ID-2014-22522,,,,,,,,TEC-PH-10004833,,,,
ID-2014-22851,,,,,,,,TEC-PH-10004871,,,,
ID-2014-23075,,,,,,,,TEC-PH-10004875,,,,
ID-2014-23201,,,,,,,,TEC-PH-10004879,,,,
ID-2014-23642,,,,,,,,TEC-PH-10004880,,,,
ID-2014-23796,,,,,,,,TEC-PH-10004882,,,,
ID-2014-24125,,,,,,,,TEC-PH-10004888,,,,
ID-2014-24293,,,,,,,,TEC-PH-10004896,,,,
ID-2014-24363,,,,,,,,TEC-PH-10004897,,,,
ID-2014-24370,,,,,,,,TEC-PH-10004901,,,,
ID-2014-24391,,,,,,,,TEC-PH-10004908,,,,
ID-2014-24538,,,,,,,,TEC-PH-10004910,,,,
ID-2014-24685,,,,,,,,TEC-PH-10004912,,,,
ID-2014-25077,,,,,,,,TEC-PH-10004915,,,,
ID-2014-25175,,,,,,,,TEC-PH-10004922,,,,
ID-2014-25385,,,,,,,,TEC-PH-10004924,,,,
ID-2014-25497,,,,,,,,TEC-PH-10004933,,,,
ID-2014-25693,,,,,,,,TEC-PH-10004940,,,,
ID-2014-25707,,,,,,,,TEC-PH-10004959,,,,
ID-2014-26001,,,,,,,,TEC-PH-10004970,,,,
ID-2014-26008,,,,,,,,TEC-PH-10004977,,,,
ID-2014-26288,,,,,,,,TEC-PH-10004992,,,,
ID-2014-26316,,,,,,,,TEC-SAM-10000345,,,,
ID-2014-26323,,,,,,,,TEC-SAM-10000588,,,,
